id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
151807804,06d2ee27-000a-45cb-930c-d937305a5d10,Tue Mar 21 2023 07:52:36 GMT+0200 (GMT+2),2023-03-21,2023-03-21 05:52:36 UTC,Pretoria,1521054,starcape,,2023-03-21 06:56:57 UTC,2023-06-30 17:32:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/151807804,https://inaturalist-open-data.s3.amazonaws.com/photos/261990191/medium.jpg,,"","",6,0,false,3,"Boschenheuvel Arboretum, Cape Town, WC, ZA",-33.98777,18.4387866667,5,,,,5,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
152622434,d7f7750a-b0da-48dd-b891-071df4e7de46,2023-03-27 22:23:01+02:00,2023-03-27,2023-03-27 20:23:01 UTC,Pretoria,4887635,gianluca_de_gasparis,Gianluca de Gasparis,2023-03-28 14:31:15 UTC,2023-06-30 17:32:49 UTC,research,,https://www.inaturalist.org/observations/152622434,https://static.inaturalist.org/photos/263493504/medium.jpg,,"","",8,0,false,3,"Westlake Avenue, Muizenberg, WC, ZA",-34.0840333333,18.4457833333,5,,,,5,,open,false,,,"",Caracal caracal caracal,Cape Caracal,Mammalia,703804
153055656,1f02663c-fc39-4271-ad4a-bb6fb29484da,2023-04-01 13:57:50,2023-04-01,2023-04-01 11:57:50 UTC,Pretoria,2173153,dryfveer,Santie Gouws,2023-04-01 16:18:18 UTC,2023-07-18 21:15:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/153055656,https://inaturalist-open-data.s3.amazonaws.com/photos/264300892/medium.jpeg,,"",?,1,0,false,2,"Table Mountain National Park, ZA-WC-CT, ZA-WC, ZA",-34.0790155632,18.3941640106,6,,,,6,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
155355986,1d231689-966b-4afb-a303-eebef904196c,2023-04-17 11:31:53,2023-04-17,2023-04-17 09:31:53 UTC,Pretoria,2173153,dryfveer,Santie Gouws,2023-04-17 18:06:30 UTC,2023-07-26 15:25:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/155355986,https://inaturalist-open-data.s3.amazonaws.com/photos/268535445/medium.jpeg,,"",another one :-),1,0,false,2,"Table Mountain National Park, ZA-WC-CT, ZA-WC, ZA",-34.0682136676,18.386571654,8,,,,8,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
157485591,424f68cd-072b-4bf2-b896-97c71645c3dc,2023/04/28 3:55 PM,2023-04-28,2023-04-28 13:55:00 UTC,Pretoria,383144,tonyrebelo,Tony Rebelo,2023-04-29 08:09:14 UTC,2023-10-13 09:04:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/157485591,https://inaturalist-open-data.s3.amazonaws.com/photos/272294287/medium.jpeg,,"","Sammy (my dog) suddenly darted off full sprint after a Grysbok - called her off and she returned, being trailed by what looked like a dog (there was another couple about 300m away).   However, this Grysbok/dog, emerged and definitely had pointy ears. Foolishly I took a picture, rather than leashing Sammy.   It bowed in typical dog play invitation and darted off with Sammy in hot persuit, about 50m on it went under a pine log, and onto the next one, with Sammy going under both, at which the Caracal pounced after and chased Sammy (and I began thinking of what I would have to tell my wife about what happened to the dog) for about 80m before they reversed roles, and then the Caracal vanished: Sammy clearly thought that it had gone up a pine tree, barking and trying to climb up, but there was no sign of it there.  Calling Sammy back, she returned  (and was leashed) and there was some rustlings behind her, but the Caracal did not show itself again. 
I presume it was a juvenile: I dont think an adult - which would probably have attacked Sammy rather than played.
All too fast for any decent photographs. ",5,0,false,,"The Paddocks, Devils Peak section of Table Mountain National Park",-33.9465094722,18.4591668889,10,,,,10,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
158600268,84cc3fef-9ee9-4a5a-bab3-bc75ec15f606,2023-05-01 10:19:10,2023-05-01,2023-05-01 08:19:10 UTC,Pretoria,2040203,justinhawthorne,Justin Hawthorne,2023-05-01 12:20:48 UTC,2023-06-19 09:41:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/158600268,https://inaturalist-open-data.s3.amazonaws.com/photos/274077325/medium.jpeg,,"",Scale: middle and ring fingernail width 13mm ,1,0,false,2,"Cape Peninsula, Cape Town, South Africa",-34.257250251,18.3860452473,11,,,,11,,open,false,gps,gps,Southern and Eastern African Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
159207288,d257b51a-ca14-4093-980b-5bbe2a856c15,2023-04-28 14:48:29,2023-04-28,2023-04-28 12:48:29 UTC,Pretoria,1481977,elle_hutchings,"",2023-05-02 16:57:57 UTC,2023-05-03 22:03:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/159207288,https://inaturalist-open-data.s3.amazonaws.com/photos/275058899/medium.jpeg,,"",,6,0,false,2,"Table Mountain National Park, ZA-WC-CT, ZA-WC, ZA",-34.2648658611,18.4663371944,,,,,,,open,false,gps,gps,Southern and Eastern African Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
159365030,f00c2a9e-d9e2-43b2-998f-53b371d237ee,2023-04-24 16:50:02+02:00,2023-04-24,2023-04-24 14:50:02 UTC,Pretoria,1511185,manatok,"",2023-05-03 05:53:22 UTC,2023-05-03 20:16:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/159365030,https://inaturalist-open-data.s3.amazonaws.com/photos/275340188/medium.jpg,,"","",2,0,false,3,"Alphen, Constantia, WC, ZA",-34.0034004473,18.4458262152,392,,,,392,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
159702409,f908da2e-4bac-4f2c-ac89-451c7028f399,2023/04/30 9:06 AM,2023-04-30,2023-04-30 07:06:00 UTC,Pretoria,748780,lmossop,Leighan Mossop,2023-05-04 18:26:35 UTC,2025-02-14 14:31:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/159702409,https://inaturalist-open-data.s3.amazonaws.com/photos/275936134/medium.jpeg,,"",,5,0,false,,"Cape Point, Cape Town, South Africa",-34.2080398544,18.4021056968,8,,,,8,,open,false,,,Caracal caracal caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
160617489,a5d86624-c49e-4270-900b-98c6439298ad,2023-04-16 19:19:06,2023-04-16,2023-04-16 17:19:06 UTC,Pretoria,6855954,adam2144,Adam West,2023-05-08 19:39:16 UTC,2023-05-11 15:12:31 UTC,research,,https://www.inaturalist.org/observations/160617489,https://static.inaturalist.org/photos/277559503/medium.jpeg,,"",,5,0,false,2,"King's Blockhouse, Devil's Peak, Table Mountain (Nature Reserve), Cape Town, South Africa",-33.950086538,18.4476146847,89,,,,89,,open,false,gps,gps,Southern and Eastern African Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
161977113,2c41ca1c-b064-459f-ac9c-d13ed9799598,2023/05/07 4:50 PM,2023-05-07,2023-05-07 14:50:00 UTC,Pretoria,2015981,montigniesc,ChristianRM,2023-05-16 14:37:28 UTC,2023-06-30 18:30:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/161977113,https://inaturalist-open-data.s3.amazonaws.com/photos/280025970/medium.jpeg,,"","",5,0,false,,"Cape Point, Cape Town, South Africa",-34.2565451053,18.3822833744,15,,,,15,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
161977120,afea92be-8c02-4c7c-a827-f1a5eeac60c1,2023/05/07 4:59 PM,2023-05-07,2023-05-07 14:59:00 UTC,Pretoria,2015981,montigniesc,ChristianRM,2023-05-16 14:37:29 UTC,2023-06-30 18:30:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/161977120,https://inaturalist-open-data.s3.amazonaws.com/photos/280026106/medium.jpeg,,"","",5,0,false,,"Cape Point, Cape Town, South Africa",-34.2565451053,18.3822833744,15,,,,15,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
163460792,5d529a55-ad67-414a-a984-766a01ea10c2,2022-07-31 16:57:30+02:00,2022-07-31,2022-07-31 14:57:30 UTC,Pretoria,5277275,georgemacd,,2023-05-24 10:49:04 UTC,2023-06-19 01:25:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/163460792,https://inaturalist-open-data.s3.amazonaws.com/photos/282722308/medium.jpg,,"","",5,0,false,3,"Highway Road, Fish Hoek, WC, ZA",-34.1438061098,18.4339761717,22,,,,22,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
163948488,d1615b63-4441-4615-9b89-8c26dfd40166,2023-05-21 13:44:32,2023-05-21,2023-05-21 11:44:32 UTC,Pretoria,2469136,mountainmark,Mark Johnston,2023-05-27 07:58:16 UTC,2024-01-10 12:17:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/163948488,https://inaturalist-open-data.s3.amazonaws.com/photos/283626025/medium.jpeg,,"",,2,0,false,2,"Cape Peninsula, Cape Town, South Africa",-34.3341042404,18.4443088621,4,,,,4,,open,false,gps,gps,Cape Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
165443368,eb13312b-d337-4250-bca9-320fc88ee999,2023-06-03 11:50:00,2023-06-03,2023-06-03 09:50:00 UTC,Pretoria,1626677,joelradue,Joel Radue,2023-06-04 04:27:22 UTC,2023-06-30 18:30:09 UTC,research,,https://www.inaturalist.org/observations/165443368,https://static.inaturalist.org/photos/286389136/medium.jpeg,,"",,7,0,false,2,"Cape Peninsula, Cape Town, South Africa",-34.3515763462,18.4766837955,282,,,,282,,open,false,gps,gps,Southern and Eastern African Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
165473691,31d845e7-d710-41ff-87db-c028931dea83,2023-06-04 09:01:08+02:00,2023-06-04,2023-06-04 07:01:08 UTC,Pretoria,1474346,lindalakeside,Linda Hibbin,2023-06-04 10:04:33 UTC,2023-06-29 10:55:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/165473691,https://inaturalist-open-data.s3.amazonaws.com/photos/286445002/medium.jpg,,"",Seen on the Boomslang/Tree Canopy Walkway!,2,0,false,3,"Kirstenbosch National Botanical Garden, Cape Town, WC, ZA",-33.989673559,18.4304852565,9,,,,9,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
166571115,54128464-2fe6-49b5-8df4-3b840824bc52,2023-06-10 09:51:40,2023-06-10,2023-06-10 07:51:40 UTC,Pretoria,2040203,justinhawthorne,Justin Hawthorne,2023-06-10 11:50:56 UTC,2023-06-12 18:43:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/166571115,https://inaturalist-open-data.s3.amazonaws.com/photos/288464327/medium.jpeg,,"",Scale: middle and ring fingernail width 13mm ,1,0,false,2,"M65, Cape Peninsula, Cape Town, South Africa",-34.2594773701,18.4555033967,4,,,,4,,open,false,gps,gps,Southern and Eastern African Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
167570952,4782930c-d5de-41d7-8212-1dcd8a6dde1e,2023-06-15 18:27:11+02:00,2023-06-15,2023-06-15 16:27:11 UTC,Pretoria,3762575,tania_morkel,,2023-06-15 18:32:04 UTC,2023-06-30 18:30:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/167570952,https://inaturalist-open-data.s3.amazonaws.com/photos/290300640/medium.jpg,,"","",3,0,false,3,"Table Mountain National Park, Cape Town, WC, ZA",-33.93068,18.38285,4,,,,4,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
169786663,85a4447b-938f-40e2-a2d9-60e0044bbdf3,2023/06/25 12:07 PM,2023-06-25,2023-06-25 10:07:00 UTC,Pretoria,772460,ydnewp2,Wendy,2023-06-27 15:51:33 UTC,2023-07-05 20:06:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/169786663,https://inaturalist-open-data.s3.amazonaws.com/photos/294391685/medium.jpg,,"",,1,0,false,,"Signal Hill, Cape Town, 8001, South Africa",-33.9210544,18.3977782997,,,,,,,open,false,,,Caracal,Caracal caracal,Caracal,Mammalia,42042
171265452,fe08cebe-761f-414c-85f2-f1df8001ef2a,2023/07/04 10:23 AM,2023-07-04,2023-07-04 08:23:00 UTC,Pretoria,383144,tonyrebelo,Tony Rebelo,2023-07-05 20:10:20 UTC,2023-10-13 09:04:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/171265452,https://inaturalist-open-data.s3.amazonaws.com/photos/297161448/medium.jpg,,July Tokai Upper Bioblitz,"",1,0,false,,"C3 Uitsig Triangle, Upper Tokai Park section of Table Mountain National Park",-34.0523605278,18.4083633333,20,,,,20,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
172858183,1b4c42af-e670-414f-9f39-4eda3f3ddedc,2023/07/11 8:44 AM,2023-07-11,2023-07-11 06:44:00 UTC,Pretoria,772460,ydnewp2,Wendy,2023-07-14 15:54:06 UTC,2024-10-29 15:58:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/172858183,https://inaturalist-open-data.s3.amazonaws.com/photos/300125942/medium.jpg,,"",,2,0,false,,"Cape Point, Cape Town, South Africa",-34.2736143353,18.3925160766,30,,,,30,,open,false,,,Cape Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
174067587,fc8f96ab-b4fb-4603-93e4-e9e06e7440dc,2023/07/20 2:00 PM,2023-07-20,2023-07-20 12:00:00 UTC,Pretoria,2040203,justinhawthorne,Justin Hawthorne,2023-07-21 09:03:06 UTC,2024-08-12 20:05:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/174067587,https://inaturalist-open-data.s3.amazonaws.com/photos/302358703/medium.jpg,,"",middle and ring finger nail width 13mm,1,0,false,,"Cape Point, Cape Town, South Africa",-34.3117429196,18.4080026662,31,,,,31,,open,false,,,Cape Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
174144512,cc9c2f95-1b0c-4e7a-a7c1-ea9e1339d3ac,2023-07-21 14:28:52,2023-07-21,2023-07-21 12:28:52 UTC,Pretoria,2173153,dryfveer,Santie Gouws,2023-07-21 19:00:33 UTC,2024-08-16 04:49:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/174144512,https://inaturalist-open-data.s3.amazonaws.com/photos/302505851/medium.jpeg,,"",,1,0,false,2,"Table Mountain National Park, ZA-WC-CT, ZA-WC, ZA",-33.951224166,18.4369637753,4,,,,4,,open,false,,,Cape Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
181899405,b6eb70d9-5dbe-432d-af1d-3845eb75abfc,2023-09-05 14:53:04,2023-09-05,2023-09-05 12:53:04 UTC,Pretoria,5617200,caroline1144,Caroline Mary Powrie,2023-09-05 12:54:27 UTC,2024-03-03 14:34:38 UTC,research,,https://www.inaturalist.org/observations/181899405,https://static.inaturalist.org/photos/317067164/medium.jpeg,,"",,3,0,false,2,"Table Mountain (Nature Reserve), Cape Town, South Africa",-33.9633,18.4580133333,10,,,,10,,open,false,,,Caracal,Caracal caracal,Caracal,Mammalia,42042
181907563,140fb469-acb5-49da-b2a6-5b9b86742c0e,2023-09-05 15:41:15,2023-09-05,2023-09-05 13:41:15 UTC,Pretoria,1733594,brice_derepas-mission_spider_974,Brice DEREPAS,2023-09-05 14:10:09 UTC,2024-03-03 14:34:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/181907563,https://inaturalist-open-data.s3.amazonaws.com/photos/317066744/medium.jpeg,,"",,4,0,false,2,"Péninsule du Cap, Le Cap, Afrique du Sud",-34.3541948413,18.4736502171,390,,,,390,,open,false,gps,gps,Caracal,Caracal caracal,Caracal,Mammalia,42042
182066352,27607158-3ef0-45b3-bd1d-096aa5d572c3,2023-09-01 11:41:32,2023-09-01,2023-09-01 09:41:32 UTC,Pretoria,855543,joctober,Johan October,2023-09-06 16:17:08 UTC,2025-10-06 08:09:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/182066352,https://inaturalist-open-data.s3.amazonaws.com/photos/317573500/medium.jpeg,,"",,1,0,false,2,"Table Mountain (Nature Reserve), Cape Town, South Africa",-33.958359235,18.4166582208,14,,,,14,,open,false,,,Cape Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
183640956,0640c67d-ee26-4b21-b21d-9df7b7f01147,2023-09-16 08:45:38,2023-09-16,2023-09-16 06:45:38 UTC,Pretoria,6311289,brianv32,,2023-09-17 10:06:53 UTC,2024-03-03 14:35:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/183640956,https://inaturalist-open-data.s3.amazonaws.com/photos/320420468/medium.jpeg,,"",,5,0,false,2,"Table Mountain National Park, ZA-WC-CT, ZA-WC, ZA",-34.3520485671,18.4752883762,616,,,,616,,open,false,gps,gps,Cape Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
186121501,0508d379-35ac-4d1c-9c31-1bb9c4529bcd,2023-10-03 09:02:46,2023-10-03,2023-10-03 07:02:46 UTC,Pretoria,855543,joctober,Johan October,2023-10-04 03:28:16 UTC,2025-10-06 08:13:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/186121501,https://inaturalist-open-data.s3.amazonaws.com/photos/325214072/medium.jpeg,,"",,1,0,false,2,"Oudekraal (Nature Reserve), Cape Town, 8005, South Africa",-33.9716869639,18.3847057354,10,,,,10,,open,false,,,Cape Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
186867486,9347ef82-3c43-44ac-914c-0c1af1bdb34b,2023-10-08 15:58:22,2023-10-08,2023-10-08 13:58:22 UTC,Pretoria,855543,joctober,Johan October,2023-10-09 16:48:47 UTC,2023-10-24 10:24:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/186867486,https://inaturalist-open-data.s3.amazonaws.com/photos/327258543/medium.jpeg,,"",,1,0,false,2,"Table Mountain National Park, ZA-WC-CT, ZA-WC, ZA",-33.964880109,18.406563811,7,,,,7,,open,false,gps,gps,Cape Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
186867920,47c8436f-f1be-46cb-9f31-5d15bf7bd6af,2023-10-08 16:06:31,2023-10-08,2023-10-08 14:06:31 UTC,Pretoria,855543,joctober,Johan October,2023-10-09 16:51:49 UTC,2025-10-06 08:09:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/186867920,https://inaturalist-open-data.s3.amazonaws.com/photos/327258921/medium.jpeg,,"",,1,0,false,2,"Table Mountain National Park, ZA-WC-CT, ZA-WC, ZA",-33.9645180898,18.4064949118,9,,,,9,,open,false,,,Cape Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
187092724,ef46f74c-16b4-4838-9a8c-842d31c2e900,2023-01-30 07:57:55+02:00,2023-01-30,2023-01-30 05:57:55 UTC,Pretoria,7164772,luke_goddard,Luke Goddard,2023-10-11 07:33:50 UTC,2024-03-16 13:01:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/187092724,https://inaturalist-open-data.s3.amazonaws.com/photos/327115664/medium.jpg,,"","",1,0,false,3,"Table Mountain National Park, WC, ZA",-34.2479154328,18.3805507615,22,,,,22,,open,false,,,Cape Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
189353665,57adc3c7-9c8f-48d1-a2d9-e62e1cd7a838,2023-10-28 08:45:55,2023-10-28,2023-10-28 06:45:55 UTC,Pretoria,2040203,justinhawthorne,Justin Hawthorne,2023-10-29 14:46:33 UTC,2023-12-05 11:48:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/189353665,https://inaturalist-open-data.s3.amazonaws.com/photos/331684899/medium.jpeg,,"",Scale middle and ring fingernail width 13mm ,1,0,false,2,"Table Mountain (Nature Reserve), Cape Town, South Africa",-33.9704104907,18.3893560991,6,,,,6,,open,false,gps,gps,Cape Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
189639799,48c17d9f-c7fb-424f-b5cc-8ddda22947e9,2023-10-31 13:00:19,2023-10-31,2023-10-31 11:00:19 UTC,Pretoria,2040203,justinhawthorne,Justin Hawthorne,2023-11-01 06:30:40 UTC,2023-12-05 11:44:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/189639799,https://inaturalist-open-data.s3.amazonaws.com/photos/332266153/medium.jpeg,,"",,1,0,false,2,"Cape Peninsula, Cape Town, South Africa",-34.3518182698,18.4841912985,14,,,,14,,open,false,gps,gps,Cape Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
189639847,3aaea2ea-9bd8-4d0b-8b64-1bf5edfb4a03,2023-10-31 13:00:40,2023-10-31,2023-10-31 11:00:40 UTC,Pretoria,2040203,justinhawthorne,Justin Hawthorne,2023-11-01 06:31:38 UTC,2023-12-05 11:44:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/189639847,https://inaturalist-open-data.s3.amazonaws.com/photos/332266227/medium.jpeg,,"",,1,0,false,2,"Cape Peninsula, Cape Town, South Africa",-34.3517980634,18.4841349721,10,,,,10,,open,false,,,Cape Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
191553467,9160288f-03a5-41bb-9c12-7aa6dea2006d,2023-11-18 08:58:42,2023-11-18,2023-11-18 06:58:42 UTC,Pretoria,2040203,justinhawthorne,Justin Hawthorne,2023-11-20 05:05:46 UTC,2023-12-05 11:42:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/191553467,https://inaturalist-open-data.s3.amazonaws.com/photos/336070649/medium.jpeg,,"",Hair,1,0,false,2,"Cape Peninsula, Cape Town, South Africa",-34.3525625818,18.4844497964,154,,,,154,,open,false,gps,gps,Cape Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
191553514,304d611e-1969-4a97-bbb6-6af5a5f39b04,2023-11-18 09:07:49,2023-11-18,2023-11-18 07:07:49 UTC,Pretoria,2040203,justinhawthorne,Justin Hawthorne,2023-11-20 05:06:37 UTC,2023-12-05 11:42:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/191553514,https://inaturalist-open-data.s3.amazonaws.com/photos/336070757/medium.jpeg,,"",,1,0,false,2,"Cape Peninsula, Cape Town, South Africa",-34.352344465,18.4845852479,162,,,,162,,open,false,gps,gps,Cape Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
191553606,64c2c289-b4b2-4d01-b1b0-7064f00350c0,2023-11-18 10:50:31,2023-11-18,2023-11-18 08:50:31 UTC,Pretoria,2040203,justinhawthorne,Justin Hawthorne,2023-11-20 05:08:03 UTC,2023-12-05 11:47:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/191553606,https://inaturalist-open-data.s3.amazonaws.com/photos/336070859/medium.jpeg,,"",Feathers ,1,0,false,2,"Cape Peninsula, Cape Town, South Africa",-34.3409357232,18.4713153541,9,,,,9,,open,false,gps,gps,Cape Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
192030049,6eea0c8c-cfcd-42ba-a867-f170daad06df,2023/11/24 10:23 AM,2023-11-24,2023-11-24 08:23:00 UTC,Pretoria,383144,tonyrebelo,Tony Rebelo,2023-11-25 05:22:34 UTC,2023-12-05 11:47:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/192030049,https://inaturalist-open-data.s3.amazonaws.com/photos/337020863/medium.jpeg,,"","was plantation, but has been cleared: but heavy invasion and coppice: Fynbos having a very tough time ...",1,0,false,,"Elephants Eye Trail, above level 5, Upper Tokai Park section of Table Mountain National Park",-34.06218533,18.39919352,10,,,,10,,open,false,,,Cape Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
192118482,6e0b13df-5f92-4a99-858c-182b275e65c2,2023/10/20 6:19 AM,2023-10-20,2023-10-20 04:19:00 UTC,Pretoria,693281,vmoser,Valentin Moser,2023-11-25 21:49:39 UTC,2023-11-29 11:57:16 UTC,research,CC-BY,https://www.inaturalist.org/observations/192118482,https://inaturalist-open-data.s3.amazonaws.com/photos/337190497/medium.jpeg,,"",,3,0,false,,"Cape Point, Cape Town, South Africa",-34.2553384219,18.4214793857,872,,,,872,,open,false,,,Caracal,Caracal caracal,Caracal,Mammalia,42042
195277607,917182e3-a39f-4af1-889f-0a61ed2f6253,2023-12-29 11:33:51,2023-12-29,2023-12-29 09:33:51 UTC,Pretoria,2040203,justinhawthorne,Justin Hawthorne,2023-12-30 16:49:46 UTC,2023-12-31 12:43:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/195277607,https://inaturalist-open-data.s3.amazonaws.com/photos/343497670/medium.jpeg,,"",,1,0,false,2,"Cape Peninsula, Cape Town, South Africa",-34.3521039269,18.484438397,4,,,,4,,open,false,gps,gps,Cape Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
195913259,ecc41c66-daaf-4d6b-b7c0-45c883b35f4c,2023-12-31 11:00:08Z,2023-12-31,2023-12-31 11:00:08 UTC,Pretoria,7164772,luke_goddard,Luke Goddard,2024-01-06 10:17:07 UTC,2026-01-11 14:38:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/195913259,https://inaturalist-open-data.s3.amazonaws.com/photos/344795407/medium.jpg,,"","",3,0,false,3,"Table Mountain National Park, Cape Point, WC, ZA",-34.3493727463,18.4685671241,518,,,,518,,open,false,,,Cape Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
195922633,f4a8a838-6b35-4922-9632-3e488aca3c39,2024-01-04 15:24:03,2024-01-04,2024-01-04 13:24:03 UTC,Pretoria,5347336,john3329,John Power,2024-01-06 13:35:16 UTC,2024-01-07 18:26:52 UTC,research,,https://www.inaturalist.org/observations/195922633,https://static.inaturalist.org/photos/344807550/medium.jpeg,,"",Im very confident on this...if its allowed as record..,1,0,false,2,"Cape Peninsula, Cape Town, South Africa",-34.3177177997,18.4167181997,,,,,,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
197459612,b1cae132-187e-485a-a15e-bd7d9348ac16,2024/01/24 10:32 AM,2024-01-24,2024-01-24 08:32:00 UTC,Pretoria,877535,dianastuder,Diana Studer,2024-01-24 13:42:13 UTC,2024-07-28 10:11:52 UTC,research,CC-BY,https://www.inaturalist.org/observations/197459612,https://inaturalist-open-data.s3.amazonaws.com/photos/347787233/medium.jpeg,,"",Caracal scat with fur,1,0,false,,"Rooihoogte, Cape Point, Cape Town, South Africa",-34.2632856788,18.4438811247,663,,,,663,,open,false,,,Cape Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
202796857,28e11c77-baee-4800-a991-cdc390fbcc5e,2024-03-17 09:01:16,2024-03-17,2024-03-17 07:01:16 UTC,Pretoria,230520,michael_mcsweeney,Michael McSweeney,2024-03-17 11:01:41 UTC,2024-07-20 22:22:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/202796857,https://inaturalist-open-data.s3.amazonaws.com/photos/358212975/medium.jpeg,,"",Scat,3,0,false,2,"Noordhoek, Cape Town, 7979, South Africa",-34.1156823997,18.3678899,,,,,,,open,false,gps,gps,Cape Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
